order_id,customer_name,new_order_date,order_year,month_name,order_month,order_day,category,sub_category,net_sales,discount,profit,total_sales,profit_percentage,region,city
OD2555,Adavan,2017-09-26,2017,September,9,26,Food Grains,Organic Staples,1672.12,0.24,786.88,2459,47.05882352941177,West,Bodi
OD2556,Jonas,2018-05-11,2018,May,5,11,Fruits & Veggies,Organic Vegetables,1652.7,0.23,708.3,2361,42.857142857142854,West,Bodi
OD2557,Ram,2018-06-11,2018,June,6,11,Oil & Masala,Spices,1885.8,0.11,359.2,2245,19.047619047619047,West,Vellore
OD2558,Aditi,2015-10-19,2015,October,10,19,Beverages,Health Drinks,1534.3,0.17,755.7,2290,49.25373134328358,West,Viluppuram
OD2559,Haseena,2018-12-03,2018,December,12,3,Bakery,Breads & Buns,1366.12,0.26,299.88,1666,21.951219512195124,West,Tenkasi
OD2560,Sharon,2018-09-11,2018,September,9,11,Bakery,Biscuits,1561.56,0.27,440.44,2002,28.205128205128204,West,Namakkal
OD2561,Hussain,2017-12-11,2017,December,12,11,Food Grains,Atta & Flour,965.36,0.2,131.64,1097,13.636363636363635,West,Dharmapuri
OD2562,Haseena,2017-09-26,2017,September,9,26,Food Grains,Atta & Flour,1131.87,0.2,169.13,1301,14.942528735632186,West,Dindigul
OD2563,Anu,2018-08-13,2018,August,8,13,"Eggs, Meat & Fish",Mutton,1742.62,0.18,215.38,1958,12.359550561797754,West,Kanyakumari
OD2564,Ravi,2018-12-13,2018,December,12,13,Oil & Masala,Edible Oil & Ghee,498.59000000000003,0.31,184.41,683,36.986301369863014,West,Namakkal
OD2565,Ganesh,2016-10-31,2016,October,10,31,Snacks,Noodles,1736.8,0.17,434.2,2171,25,West,Karur
OD2566,Amrish,2017-11-04,2017,November,11,4,Bakery,Breads & Buns,1155.84,0.28,188.16,1344,16.27906976744186,West,Bodi
OD2567,Sheeba,2016-11-05,2016,November,11,5,Fruits & Veggies,Organic Vegetables,1396.2,0.17,393.8,1790,28.205128205128204,West,Madurai
OD2568,Veena,2018-08-13,2018,August,8,13,Food Grains,Organic Staples,1679.6,0.18,88.4,1768,5.2631578947368425,West,Nagercoil
OD2569,Haseena,2018-09-11,2018,September,9,11,Oil & Masala,Spices,1043.35,0.18,311.65,1355,29.87012987012987,West,Kanyakumari
OD2570,Vidya,2017-09-26,2017,September,9,26,Beverages,Soft Drinks,557.84,0.22,176.16,734,31.57894736842105,West,Dindigul
OD2571,Peer,2016-10-31,2016,October,10,31,Bakery,Biscuits,679.4,0.15,110.6,790,16.279069767441857,West,Ooty
OD2572,Willams,2015-09-13,2015,September,9,13,Food Grains,Atta & Flour,2029.52,0.3,176.48,2206,8.695652173913043,West,Salem
OD2573,Amy,2017-09-26,2017,September,9,26,Bakery,Cakes,1573.3600000000001,0.24,642.64,2216,40.84507042253521,West,Trichy
OD2574,Adavan,2018-05-11,2018,May,5,11,Fruits & Veggies,Organic Vegetables,1327.56,0.31,374.44,1702,28.205128205128204,West,Karur
OD2575,Sabeela,2018-08-13,2018,August,8,13,Food Grains,Dals & Pulses,1472.52,0.17,280.48,1753,19.04761904761905,West,Vellore
OD2576,Ganesh,2016-04-05,2016,April,4,5,Snacks,Chocolates,1042.59,0.23,468.41,1511,44.92753623188406,West,Karur
OD2577,Veena,2018-09-11,2018,September,9,11,Oil & Masala,Masalas,934.5699999999999,0.22,92.43,1027,9.89010989010989,West,Dharmapuri
OD2578,James,2017-12-11,2017,December,12,11,Oil & Masala,Edible Oil & Ghee,1571.4,0.1,174.6,1746,11.11111111111111,West,Ramanadhapuram
OD2579,Mathew,2016-08-08,2016,August,8,8,Fruits & Veggies,Organic Fruits,958.5,0.17,319.5,1278,33.33333333333333,West,Dindigul
OD2580,Adavan,2016-08-08,2016,August,8,8,Fruits & Veggies,Organic Fruits,409.5,0.26,175.5,585,42.857142857142854,West,Chennai
OD2581,Esther,2018-05-11,2018,May,5,11,Oil & Masala,Edible Oil & Ghee,974.7,0.25,108.3,1083,11.11111111111111,West,Theni
OD2582,Sundar,2017-12-11,2017,December,12,11,"Eggs, Meat & Fish",Chicken,1441.44,0.27,196.56,1638,13.636363636363635,West,Chennai
OD2583,Sudeep,2016-10-31,2016,October,10,31,"Eggs, Meat & Fish",Chicken,1912.56,0.27,539.44,2452,28.20512820512821,West,Theni
OD2584,Roshan,2015-10-16,2015,October,10,16,Fruits & Veggies,Fresh Vegetables,885.8,0.28,144.2,1030,16.279069767441857,West,Theni
OD2585,Arutra,2016-11-05,2016,November,11,5,Snacks,Chocolates,1261.26,0.18,740.74,2002,58.730158730158735,West,Dindigul
OD2586,Amy,2017-04-14,2017,April,4,14,Fruits & Veggies,Fresh Fruits,508.3,0.14,273.7,782,53.84615384615385,West,Salem
OD2587,Kumar,2017-12-11,2017,December,12,11,"Eggs, Meat & Fish",Mutton,1352.8899999999999,0.13,404.11,1757,29.870129870129876,West,Ramanadhapuram
OD2588,Jonas,2017-11-18,2017,November,11,18,Bakery,Cakes,377.01,0.28,261.99,639,69.49152542372882,West,Salem
OD2589,Veronica,2018-09-11,2018,September,9,11,Fruits & Veggies,Organic Fruits,1202.26,0.33,76.74,1279,6.382978723404255,West,Dharmapuri
OD2590,Sudeep,2017-12-11,2017,December,12,11,Fruits & Veggies,Organic Vegetables,1016.6,0.15,478.4,1495,47.05882352941176,West,Trichy
OD2591,Muneer,2015-06-21,2015,June,6,21,Food Grains,Dals & Pulses,1801.2,0.32,568.8,2370,31.57894736842105,West,Chennai
OD2592,Veronica,2017-03-08,2017,March,3,8,Food Grains,Dals & Pulses,2193.3,0.17,243.7,2437,11.111111111111109,West,Bodi
OD2593,Akash,2015-06-22,2015,June,6,22,Food Grains,Rice,1043.97,0.32,129.03,1173,12.359550561797752,West,Theni
OD2594,Surya,2016-07-10,2016,July,7,10,Food Grains,Organic Staples,1311.24,0.27,249.76,1561,19.047619047619047,West,Trichy
OD2595,Shah,2018-12-02,2018,December,12,2,"Eggs, Meat & Fish",Eggs,1382.74,0.21,88.26,1471,6.382978723404256,West,Ooty
OD2596,Willams,2015-06-21,2015,June,6,21,Snacks,Noodles,522.75,0.15,92.25,615,17.647058823529413,West,Tirunelveli
OD2597,Komal,2016-07-20,2016,July,7,20,Bakery,Breads & Buns,1874.97,0.35,384.03,2259,20.481927710843372,Central,Vellore
OD2598,Ravi,2018-01-29,2018,January,1,29,Food Grains,Atta & Flour,2315.15,0.11,121.85,2437,5.263157894736842,Central,Theni
OD2599,Arvind,2018-09-10,2018,September,9,10,Fruits & Veggies,Fresh Vegetables,2084.72,0.34,181.28,2266,8.695652173913045,Central,Dharmapuri
OD2600,Surya,2018-07-23,2018,July,7,23,Beverages,Soft Drinks,1020.87,0.21,770.13,1791,75.43859649122807,Central,Karur
OD2601,Malik,2015-04-05,2015,April,4,5,Food Grains,Organic Staples,541.75,0.14,443.25,985,81.81818181818183,Central,Vellore
OD2602,Ravi,2016-10-12,2016,October,10,12,Food Grains,Atta & Flour,458.64,0.32,129.36,588,28.20512820512821,Central,Salem
OD2603,Shree,2015-02-11,2015,February,2,11,Snacks,Noodles,932.25,0.23,762.75,1695,81.81818181818183,Central,Tirunelveli
OD2604,Sheeba,2016-09-03,2016,September,9,3,Food Grains,Rice,1883.28,0.14,594.72,2478,31.578947368421055,Central,Madurai
OD2605,Sabeela,2016-07-20,2016,July,7,20,Beverages,Health Drinks,498.68,0.22,49.32,548,9.89010989010989,Central,Viluppuram
OD2606,Yusuf,2018-01-29,2018,January,1,29,Bakery,Breads & Buns,1070.91,0.32,396.09,1467,36.98630136986301,Central,Tenkasi
OD2607,Surya,2018-09-18,2018,September,9,18,Snacks,Cookies,658.8,0.14,256.2,915,38.88888888888889,Central,Viluppuram
OD2608,Haseena,2015-09-07,2015,September,9,7,Beverages,Health Drinks,696.16,0.19,219.84,916,31.578947368421055,Central,Viluppuram
OD2609,Veronica,2016-09-15,2016,September,9,15,Oil & Masala,Masalas,692.78,0.15,341.22,1034,49.25373134328358,Central,Kanyakumari
OD2610,Amrish,2015-02-11,2015,February,2,11,"Eggs, Meat & Fish",Fish,1541.6399999999999,0.3,230.36,1772,14.942528735632186,Central,Dharmapuri
OD2611,Veronica,2018-09-10,2018,September,9,10,Beverages,Health Drinks,1639.18,0.25,359.82,1999,21.951219512195124,Central,Krishnagiri
OD2612,Sheeba,2015-04-05,2015,April,4,5,Bakery,Biscuits,1908.3600000000001,0.26,143.64,2052,7.526881720430106,Central,Kanyakumari
OD2613,Arvind,2018-05-20,2018,May,5,20,Bakery,Breads & Buns,633.36,0.18,94.64,728,14.942528735632182,Central,Viluppuram
OD2614,Sharon,2015-02-11,2015,February,2,11,Bakery,Breads & Buns,782.6800000000001,0.3,368.32,1151,47.05882352941176,Central,Karur
OD2615,Vince,2018-09-10,2018,September,9,10,"Eggs, Meat & Fish",Chicken,1600.5,0.2,533.5,2134,33.33333333333333,Central,Coimbatore
OD2616,Krithika,2018-09-10,2018,September,9,10,Bakery,Cakes,596.1600000000001,0.11,267.84,864,44.92753623188405,Central,Nagercoil
OD2617,Surya,2015-09-07,2015,September,9,7,Oil & Masala,Edible Oil & Ghee,583.95,0.34,103.05,687,17.64705882352941,Central,Krishnagiri
OD2618,Akash,2017-02-27,2017,February,2,27,Oil & Masala,Edible Oil & Ghee,1733.08,0.32,608.92,2342,35.13513513513513,Central,Kanyakumari
OD2619,Sheeba,2017-08-03,2017,August,8,3,Fruits & Veggies,Organic Fruits,773.9,0.28,316.1,1090,40.845070422535215,Central,Tenkasi
OD2620,Ridhesh,2018-05-20,2018,May,5,20,Fruits & Veggies,Fresh Fruits,920.46,0.13,413.54,1334,44.927536231884055,Central,Karur
OD2621,Ram,2015-02-11,2015,February,2,11,Snacks,Chocolates,1650.53,0.33,610.47,2261,36.986301369863014,Central,Theni
OD2622,Komal,2018-12-09,2018,December,12,9,Snacks,Chocolates,1354.2,0.15,865.8,2220,63.93442622950819,Central,Vellore
OD2623,Shree,2018-09-10,2018,September,9,10,Fruits & Veggies,Organic Fruits,2034.33,0.14,416.67,2451,20.481927710843376,Central,Salem
OD2624,Verma,2018-11-11,2018,November,11,11,Bakery,Breads & Buns,1987.08,0.24,296.92,2284,14.942528735632186,Central,Kanyakumari
OD2625,Adavan,2018-05-20,2018,May,5,20,Snacks,Chocolates,1653.1599999999999,0.21,580.84,2234,35.135135135135144,Central,Salem
OD2626,James,2016-08-13,2016,August,8,13,Bakery,Breads & Buns,1945.6,0.28,102.4,2048,5.2631578947368425,Central,Dindigul
OD2627,Sabeela,2018-12-09,2018,December,12,9,Beverages,Soft Drinks,1806.6399999999999,0.13,246.36,2053,13.636363636363638,Central,Coimbatore
OD2628,Harish,2018-01-16,2018,January,1,16,Beverages,Soft Drinks,1337.6,0.12,182.4,1520,13.636363636363638,Central,Perambalur
OD2629,Yusuf,2018-05-20,2018,May,5,20,Fruits & Veggies,Fresh Fruits,842.88,0.23,474.12,1317,56.25,Central,Bodi
OD2630,Hussain,2016-11-21,2016,November,11,21,Beverages,Soft Drinks,415.95,0.32,289.05,705,69.49152542372882,Central,Viluppuram
OD2631,Ganesh,2018-12-09,2018,December,12,9,Bakery,Cakes,823.6800000000001,0.15,424.32,1248,51.515151515151516,Central,Vellore
OD2632,Veena,2015-04-05,2015,April,4,5,Oil & Masala,Masalas,685.8,0.19,457.2,1143,66.66666666666667,Central,Pudukottai
OD2633,Peer,2018-04-01,2018,April,4,1,"Eggs, Meat & Fish",Mutton,1338.6,0.13,116.4,1455,8.695652173913045,Central,Trichy
OD2634,Sheeba,2016-07-20,2016,July,7,20,Food Grains,Dals & Pulses,1839.6,0.3,350.4,2190,19.047619047619047,Central,Virudhunagar
OD2635,Vidya,2018-01-29,2018,January,1,29,Fruits & Veggies,Organic Fruits,540.36,0.35,170.64,711,31.57894736842105,Central,Dindigul
OD2636,Amrish,2018-09-10,2018,September,9,10,Food Grains,Dals & Pulses,1500.06,0.2,673.94,2174,44.92753623188406,Central,Bodi
OD2637,Krithika,2017-12-20,2017,December,12,20,Fruits & Veggies,Organic Fruits,814.26,0.24,178.74,993,21.951219512195124,Central,Cumbum
OD2638,Vinne,2018-03-29,2018,March,3,29,"Eggs, Meat & Fish",Eggs,1086.8,0.25,889.2,1976,81.81818181818183,Central,Nagercoil
OD2639,Willams,2016-07-20,2016,July,7,20,"Eggs, Meat & Fish",Mutton,1570.74,0.22,100.26,1671,6.382978723404256,Central,Pudukottai
OD2640,Sharon,2016-11-21,2016,November,11,21,Bakery,Breads & Buns,603.52,0.21,339.48,943,56.25,Central,Ooty
OD2641,Mathew,2015-04-05,2015,April,4,5,Snacks,Cookies,1270.75,0.15,224.25,1495,17.647058823529413,Central,Kanyakumari
OD2642,Komal,2018-04-01,2018,April,4,1,"Eggs, Meat & Fish",Chicken,875.96,0.11,560.04,1436,63.93442622950819,Central,Namakkal
OD2643,Vidya,2016-07-20,2016,July,7,20,Beverages,Health Drinks,1189.65,0.25,355.35,1545,29.87012987012987,Central,Ooty
OD2644,Malik,2018-01-16,2018,January,1,16,Snacks,Noodles,819.72,0.35,368.28,1188,44.927536231884055,Central,Viluppuram
OD2645,Komal,2016-09-15,2016,September,9,15,Beverages,Soft Drinks,735.0799999999999,0.27,345.92,1081,47.05882352941177,Central,Virudhunagar
OD2646,Shah,2018-04-09,2018,April,4,9,Bakery,Biscuits,1435.5,0.17,159.5,1595,11.11111111111111,Central,Nagercoil
OD2647,Verma,2018-05-20,2018,May,5,20,Food Grains,Dals & Pulses,1375.1599999999999,0.17,842.84,2218,61.290322580645174,Central,Vellore
OD2648,Surya,2016-09-13,2016,September,9,13,"Eggs, Meat & Fish",Eggs,1679.78,0.22,107.22,1787,6.382978723404255,Central,Cumbum
OD2649,Rumaiza,2015-05-18,2015,May,5,18,Oil & Masala,Edible Oil & Ghee,1404.54,0.21,329.46,1734,23.456790123456788,Central,Kanyakumari
OD2650,Sharon,2015-05-21,2015,May,5,21,Beverages,Soft Drinks,551.49,0.28,41.51,593,7.526881720430106,Central,Ooty
OD2651,Aditi,2015-07-22,2015,July,7,22,Oil & Masala,Edible Oil & Ghee,1558.74,0.1,319.26,1878,20.481927710843372,Central,Salem
OD2652,Sharon,2018-09-28,2018,September,9,28,Snacks,Noodles,343.86,0.11,177.14,521,51.515151515151516,Central,Madurai
OD2653,Amrish,2018-11-19,2018,November,11,19,Food Grains,Rice,953.67,0.35,195.33,1149,20.481927710843376,Central,Trichy
OD2654,Adavan,2015-12-13,2015,December,12,13,Food Grains,Dals & Pulses,627.9,0.16,177.1,805,28.205128205128204,Central,Tenkasi
OD2655,Ridhesh,2018-01-02,2018,January,1,2,"Eggs, Meat & Fish",Mutton,1342.9,0.21,723.1,2066,53.84615384615385,Central,Vellore
OD2656,Harish,2018-01-19,2018,January,1,19,Fruits & Veggies,Organic Vegetables,1438.65,0.19,646.35,2085,44.927536231884055,Central,Tirunelveli
OD2657,Surya,2015-06-17,2015,June,6,17,"Eggs, Meat & Fish",Eggs,1810.9,0.24,179.1,1990,9.89010989010989,Central,Krishnagiri
OD2658,Sharon,2018-03-25,2018,March,3,25,Bakery,Breads & Buns,1316.56,0.24,1034.44,2351,78.57142857142858,Central,Trichy
OD2659,Anu,2016-03-05,2016,March,3,5,"Eggs, Meat & Fish",Chicken,856.22,0.33,524.78,1381,61.29032258064515,Central,Bodi
OD2660,Hafiz,2016-07-12,2016,July,7,12,Oil & Masala,Spices,1299.96,0.32,113.04,1413,8.695652173913043,Central,Namakkal
OD2661,Arvind,2016-01-03,2016,January,1,3,Oil & Masala,Masalas,2273.86,0.19,145.14,2419,6.382978723404255,Central,Madurai
OD2662,Krithika,2017-11-24,2017,November,11,24,Food Grains,Dals & Pulses,718.04,0.16,519.96,1238,72.41379310344828,Central,Karur
OD2663,Yusuf,2018-10-23,2018,October,10,23,Food Grains,Atta & Flour,427.52,0.34,240.48,668,56.25,Central,Coimbatore
OD2664,Yadav,2017-11-24,2017,November,11,24,Fruits & Veggies,Organic Vegetables,1979.3600000000001,0.29,244.64,2224,12.359550561797752,Central,Cumbum
OD2665,Mathew,2015-09-09,2015,September,9,9,Oil & Masala,Masalas,1072.62,0.23,745.38,1818,69.49152542372882,Central,Chennai
OD2666,Esther,2017-08-08,2017,August,8,8,Beverages,Soft Drinks,883.73,0.35,435.27,1319,49.25373134328358,Central,Ramanadhapuram
OD2667,Aditi,2017-11-24,2017,November,11,24,Bakery,Breads & Buns,855.83,0.33,547.17,1403,63.93442622950819,Central,Karur
OD2668,Adavan,2017-01-31,2017,January,1,31,Beverages,Health Drinks,1681.66,0.33,107.34,1789,6.382978723404255,Central,Perambalur
OD2669,Muneer,2018-10-28,2018,October,10,28,Food Grains,Organic Staples,1141.72,0.3,422.28,1564,36.986301369863014,Central,Kanyakumari
OD2670,Jackson,2015-02-14,2015,February,2,14,"Eggs, Meat & Fish",Fish,391.2,0.26,260.8,652,66.66666666666667,Central,Dharmapuri
OD2671,Sudeep,2015-07-26,2015,July,7,26,Food Grains,Atta & Flour,1831.22,0.17,486.78,2318,26.582278481012654,Central,Bodi
OD2672,Alan,2018-01-02,2018,January,1,2,Food Grains,Rice,1007.76,0.17,474.24,1482,47.05882352941176,Central,Bodi
OD2673,Ridhesh,2018-11-19,2018,November,11,19,Food Grains,Dals & Pulses,672.03,0.27,506.97,1179,75.43859649122808,Central,Tenkasi
OD2674,Sudha,2018-09-11,2018,September,9,11,Bakery,Biscuits,1132.1599999999999,0.1,723.84,1856,63.93442622950821,Central,Coimbatore
OD2675,Rumaiza,2017-08-08,2017,August,8,8,Beverages,Soft Drinks,821.7,0.28,423.3,1245,51.515151515151516,Central,Theni
OD2676,Malik,2017-10-20,2017,October,10,20,Beverages,Soft Drinks,1352.96,0.3,761.04,2114,56.25,Central,Ramanadhapuram
OD2677,Vidya,2018-11-19,2018,November,11,19,Fruits & Veggies,Organic Vegetables,1955.7,0.28,217.3,2173,11.111111111111112,Central,Tenkasi
OD2678,Ravi,2018-02-05,2018,February,2,5,Food Grains,Organic Staples,1368.17,0.21,558.83,1927,40.845070422535215,Central,Nagercoil
OD2679,Ridhesh,2015-04-02,2015,April,4,2,Snacks,Chocolates,861.8399999999999,0.22,272.16,1134,31.578947368421055,Central,Vellore
OD2680,Vidya,2017-07-14,2017,July,7,14,Bakery,Cakes,486.41999999999996,0.15,239.58,726,49.25373134328359,Central,Viluppuram
OD2681,Sudha,2017-11-24,2017,November,11,24,Beverages,Soft Drinks,1575,0.31,175,1750,11.11111111111111,Central,Dindigul
OD2682,Verma,2015-04-20,2015,April,4,20,Bakery,Biscuits,1843.1399999999999,0.22,519.86,2363,28.20512820512821,Central,Viluppuram
OD2683,Shree,2016-11-17,2016,November,11,17,Oil & Masala,Edible Oil & Ghee,387.1,0.2,165.9,553,42.857142857142854,Central,Nagercoil
OD2684,Amrish,2015-05-21,2015,May,5,21,Beverages,Health Drinks,755.44,0.3,308.56,1064,40.84507042253521,Central,Pudukottai
OD2685,Akash,2018-09-11,2018,September,9,11,Snacks,Chocolates,2126.28,0.1,135.72,2262,6.382978723404255,Central,Pudukottai
OD2686,Suresh,2018-10-09,2018,October,10,9,Snacks,Noodles,778.97,0.11,498.03,1277,63.93442622950819,Central,Cumbum
OD2687,Vidya,2017-10-20,2017,October,10,20,Fruits & Veggies,Organic Fruits,488.25,0.34,162.75,651,33.33333333333333,Central,Virudhunagar
OD2688,Aditi,2015-04-02,2015,April,4,2,Snacks,Cookies,1820.7,0.33,202.3,2023,11.111111111111112,Central,Dindigul
OD2689,Adavan,2018-12-23,2018,December,12,23,Snacks,Noodles,795.97,0.12,163.03,959,20.481927710843372,Central,Viluppuram
OD2690,Veena,2015-07-12,2015,July,7,12,Bakery,Cakes,1589.0700000000002,0.29,713.93,2303,44.927536231884055,Central,Bodi
OD2691,Vidya,2016-10-19,2016,October,10,19,Oil & Masala,Edible Oil & Ghee,556.75,0.25,98.25,655,17.647058823529413,Central,Krishnagiri
OD2692,Ramesh,2018-01-02,2018,January,1,2,Beverages,Health Drinks,1728.48,0.21,487.52,2216,28.205128205128204,Central,Nagercoil
OD2693,Malik,2016-07-12,2016,July,7,12,Fruits & Veggies,Fresh Fruits,1608,0.11,536,2144,33.33333333333333,Central,Tirunelveli
OD2694,James,2016-03-05,2016,March,3,5,Oil & Masala,Edible Oil & Ghee,1886.16,0.34,281.84,2168,14.942528735632182,Central,Madurai
OD2695,Hafiz,2015-02-06,2015,February,2,6,"Eggs, Meat & Fish",Mutton,1136.4299999999998,0.14,726.57,1863,63.93442622950821,Central,Coimbatore
OD2696,Kumar,2015-05-21,2015,May,5,21,Bakery,Breads & Buns,429.24,0.27,81.76,511,19.04761904761905,Central,Tenkasi
OD2697,Jackson,2018-10-23,2018,October,10,23,Oil & Masala,Masalas,1114.35,0.29,500.65,1615,44.927536231884055,Central,Cumbum
OD2698,Vince,2017-12-01,2017,December,12,1,Beverages,Soft Drinks,1216.95,0.15,64.05,1281,5.263157894736842,Central,Dindigul
OD2699,Alan,2018-02-05,2018,February,2,5,Fruits & Veggies,Fresh Vegetables,2259.9,0.16,170.1,2430,7.526881720430106,Central,Coimbatore
OD2700,Suresh,2016-03-05,2016,March,3,5,Food Grains,Dals & Pulses,1862.4,0.25,465.6,2328,25,Central,Kanyakumari
OD2701,Shree,2018-12-02,2018,December,12,2,Fruits & Veggies,Organic Vegetables,1788.16,0.29,243.84,2032,13.636363636363635,Central,Tenkasi
OD2702,Sheeba,2015-10-17,2015,October,10,17,"Eggs, Meat & Fish",Chicken,1233.65,0.27,1009.35,2243,81.81818181818181,Central,Salem
OD2703,Anu,2015-09-12,2015,September,9,12,Snacks,Cookies,400.8,0.11,100.2,501,25,Central,Karur
OD2704,Shah,2018-11-14,2018,November,11,14,Fruits & Veggies,Organic Vegetables,1159.95,0.14,61.05,1221,5.263157894736842,Central,Krishnagiri
OD2705,Komal,2016-05-24,2016,May,5,24,Oil & Masala,Spices,1017.9,0.23,548.1,1566,53.846153846153854,Central,Trichy
OD2706,Arutra,2018-12-23,2018,December,12,23,Oil & Masala,Edible Oil & Ghee,615.55,0.25,331.45,947,53.84615384615385,Central,Dharmapuri
OD2707,Sudha,2018-03-31,2018,March,3,31,Oil & Masala,Edible Oil & Ghee,1437.56,0.17,294.44,1732,20.481927710843372,Central,Ooty
OD2708,Sheeba,2016-10-02,2016,October,10,2,"Eggs, Meat & Fish",Eggs,1191.38,0.19,486.62,1678,40.84507042253521,East,Karur
OD2709,Veena,2018-03-17,2018,March,3,17,Bakery,Cakes,1231.4,0.23,78.6,1310,6.382978723404255,East,Krishnagiri
OD2710,Vidya,2018-11-01,2018,November,11,1,"Eggs, Meat & Fish",Fish,1255.52,0.2,986.48,2242,78.57142857142857,East,Virudhunagar
OD2711,Arutra,2018-03-06,2018,March,3,6,Fruits & Veggies,Organic Fruits,1551.44,0.24,340.56,1892,21.951219512195124,East,Namakkal
OD2712,Yadav,2018-09-02,2018,September,9,2,Fruits & Veggies,Organic Vegetables,945.78,0.25,487.22,1433,51.51515151515152,East,Virudhunagar
OD2713,Anu,2016-08-08,2016,August,8,8,Snacks,Noodles,1238.3,0.31,530.7,1769,42.85714285714286,East,Dharmapuri
OD2714,Mathew,2017-06-28,2017,June,6,28,Bakery,Cakes,1467.84,0.3,200.16,1668,13.636363636363638,East,Krishnagiri
OD2715,Veronica,2018-09-15,2018,September,9,15,Fruits & Veggies,Organic Fruits,1377.6,0.24,1082.4,2460,78.57142857142858,East,Nagercoil
OD2716,Hussain,2016-08-08,2016,August,8,8,Fruits & Veggies,Fresh Vegetables,1060.6399999999999,0.16,833.36,1894,78.57142857142858,East,Tirunelveli
OD2717,Vince,2016-10-31,2016,October,10,31,Snacks,Noodles,1063.3,0.31,455.7,1519,42.85714285714286,East,Pudukottai
OD2718,Willams,2018-07-15,2018,July,7,15,Bakery,Breads & Buns,581.46,0.15,299.54,881,51.515151515151516,East,Nagercoil
OD2719,Arvind,2017-09-03,2017,September,9,3,Snacks,Noodles,375.15,0.33,239.85,615,63.934426229508205,East,Nagercoil
OD2720,Sundar,2017-06-28,2017,June,6,28,Food Grains,Atta & Flour,1149.6399999999999,0.18,252.36,1402,21.951219512195124,East,Ooty
OD2721,Yadav,2015-10-31,2015,October,10,31,Bakery,Biscuits,1337.31,0.24,313.69,1651,23.45679012345679,East,Ooty
OD2722,Suresh,2016-11-23,2016,November,11,23,"Eggs, Meat & Fish",Chicken,619.2,0.19,240.8,860,38.88888888888889,East,Perambalur
OD2723,Ravi,2016-10-31,2016,October,10,31,Fruits & Veggies,Organic Fruits,1150,0.18,100,1250,8.695652173913043,East,Salem
OD2724,Krithika,2018-05-12,2018,May,5,12,Bakery,Breads & Buns,393,0.16,262,655,66.66666666666666,East,Tenkasi
OD2725,Veena,2017-06-28,2017,June,6,28,Beverages,Soft Drinks,1430.88,0.35,737.12,2168,51.515151515151516,East,Perambalur
